Note,Onset (ms),Offset (ms),Time_duration (ms),Score_duration,Time-Signature,Voice,Movment,Measure,Repeated
C5,28239.644444444442,28649.244444444445,409.6000000000022,0.25,4/4,x,1,5,0
D5,28649.244444444445,29081.600000000002,432.35555555555766,0.25,4/4,x,1,5,0
E♭4,29081.600000000002,29559.466666666667,477.86666666666497,0.25,4/4,b,1,6,0
F♯5,29559.466666666667,29878.044444444444,318.57777777777665,0.25,4/4,x,1,6,0
G5,29878.044444444444,30287.644444444446,409.6000000000022,0.25,4/4,S,1,6,0
C5,30287.644444444446,30651.733333333334,364.0888888888876,0.25,4/4,x,1,6,0
G4,30651.733333333334,31220.62222222222,568.8888888888869,0.25,4/4,x,1,6,0
D5,31220.62222222222,31607.466666666667,386.8444444444467,0.25,4/4,x,1,6,0
C5,31607.466666666667,31880.533333333333,273.0666666666657,0.25,4/4,x,1,6,0
B4,31880.533333333333,33496.17777777778,1615.6444444444496,0.25,4/4,x,1,6,0
B4,33496.17777777778,33518.933333333334,22.755555555551837,0.5,4/4,x,1,6,0
C5,33518.933333333334,34884.26666666667,1365.3333333333358,0.5,4/4,x,1,6,0
0,34884.26666666667,35544.177777777775,659.9111111111051,0.5,4/4,.,1,6,0
C5,35544.177777777775,36113.066666666666,568.8888888888905,0.375,4/4,x,1,6,0
E♭5,36113.066666666666,36340.62222222222,227.55555555555475,0.125,4/4,x,1,6,0
A4,36340.62222222222,36932.26666666666,591.6444444444423,0.25,4/4,x,1,7,0
E5,36932.26666666666,37387.37777777778,455.11111111111677,0.25,4/4,x,1,7,0
F5,37387.37777777778,37683.2,295.82222222221753,0.25,4/4,x,1,7,0
G4,37683.2,38024.53333333333,341.33333333333576,0.25,4/4,x,1,7,0
F4,38024.53333333333,38570.666666666664,546.1333333333314,0.25,4/4,b,1,7,0
E♭5,38570.666666666664,38912.0,341.33333333333576,0.25,4/4,x,1,7,0
D5,38912.0,39298.84444444444,386.84444444443943,0.25,4/4,x,1,7,0
C5,39298.84444444444,39640.17777777778,341.33333333334303,0.25,4/4,x,1,7,0
D5,39640.17777777778,40118.044444444444,477.86666666666133,0.25,4/4,x,1,7,0
C5,40118.044444444444,40482.13333333333,364.0888888888876,0.25,4/4,x,1,7,0
B♭4,40482.13333333333,41528.88888888888,1046.7555555555518,0.5,4/4,x,1,7,0
0,41528.88888888888,42029.51111111111,500.6222222222277,0.5,4/4,.,1,7,0
F5,42029.51111111111,42621.15555555555,591.6444444444423,0.375,4/4,x,1,7,0
B♭4,42621.15555555555,42803.2,182.0444444444438,0.125,4/4,x,1,7,0
G5,42803.2,43576.88888888889,773.6888888888934,0.25,4/4,S,1,8,0
E♭4,43576.88888888889,43827.2,250.31111111110658,0.25,4/4,b,1,8,0
D4,43827.2,44282.311111111114,455.11111111111677,0.25,4/4,b,1,8,0
F5,44282.311111111114,44623.64444444444,341.3333333333285,0.25,4/4,S,1,8,0
E♭5,44623.64444444444,45260.8,637.1555555555606,0.25,4/4,S,1,8,0
G4,45260.8,45602.13333333333,341.3333333333285,0.25,4/4,x,1,8,0
F4,45602.13333333333,46125.51111111111,523.3777777777796,0.25,4/4,x,1,8,0
D5,46125.51111111111,46489.600000000006,364.08888888889487,0.25,4/4,S,1,8,0
E♭4,46489.600000000006,46967.46666666667,477.86666666666133,0.25,4/4,b,1,8,0
D5,46967.46666666667,47308.799999999996,341.3333333333285,0.25,4/4,S,1,8,0
C5,47308.799999999996,47968.711111111115,659.9111111111197,0.25,4/4,x,1,8,0
G5,47968.711111111115,48287.288888888885,318.57777777776937,0.25,4/4,S,1,8,0
E♭5,48287.288888888885,48469.33333333333,182.0444444444438,0.25,4/4,x,1,8,0
D5,48469.33333333333,48651.37777777777,182.0444444444438,0.25,4/4,x,1,8,0
C5,48651.37777777777,49197.51111111111,546.1333333333387,0.25,4/4,x,1,8,0
B♭4,49197.51111111111,50107.73333333334,910.2222222222263,0.25,4/4,x,1,8,0
A4,50107.73333333334,50244.26666666667,136.53333333333285,0.25,4/4,x,1,9,0
G4,50244.26666666667,50380.8,136.53333333333285,0.25,4/4,x,1,9,0
F4,50380.8,51359.28888888889,978.488888888889,0.5,4/4,x,1,9,0
0,51359.28888888889,52246.75555555555,887.4666666666599,0.5,4/4,.,1,9,0
B♭5,52246.75555555555,53111.46666666667,864.7111111111153,0.375,4/4,S,1,9,0
B♭4,53111.46666666667,53862.4,750.9333333333343,0.125,4/4,B,1,9,0
B♭4,53862.4,53885.15555555555,22.755555555551837,0.25,4/4,b,1,9,0
B♭5,53885.15555555555,54089.955555555556,204.8000000000029,0.125,4/4,S,1,9,0
A5,54089.955555555556,54294.75555555555,204.79999999999563,0.125,4/4,x,1,9,0
B♭5,54294.75555555555,54886.4,591.6444444444496,0.25,4/4,S,1,9,0
D4,54886.4,54954.66666666667,68.26666666667006,0.25,4/4,b,1,9,0
E♭4,54954.66666666667,56183.46666666667,1228.7999999999956,0.5,4/4,b,1,9,0
B♭5,56183.46666666667,57161.955555555556,978.488888888889,0.375,4/4,S,1,9,0
B♭4,57161.955555555556,57344.0,182.0444444444438,0.125,4/4,b,1,9,0
B♭4,57344.0,57366.75555555556,22.755555555559113,0.25,4/4,b,1,10,0
B♭5,57366.75555555556,57685.333333333336,318.57777777777665,0.125,4/4,S,1,10,0
A5,57685.333333333336,57799.11111111111,113.77777777777374,0.125,4/4,x,1,10,0
B♭5,57799.11111111111,58595.555555555555,796.4444444444453,0.25,4/4,S,1,10,0
F4,58595.555555555555,58800.35555555556,204.8000000000029,0.25,4/4,b,1,10,0
G4,58800.35555555556,59801.6,1001.2444444444409,0.5,4/4,b,1,10,0
B♭5,59801.6,60871.11111111111,1069.511111111111,0.375,4/4,S,1,10,0
B♭4,60871.11111111111,60916.62222222222,45.51111111111095,0.125,4/4,b,1,10,0
C5,60916.62222222222,61576.53333333333,659.9111111111124,0.25,4/4,x,1,10,0
E♭4,61576.53333333333,61758.577777777784,182.04444444445107,0.25,4/4,x,1,10,0
F4,61758.577777777784,62190.933333333334,432.3555555555504,0.25,4/4,x,1,10,0
D5,62190.933333333334,62646.044444444444,455.1111111111095,0.25,4/4,x,1,10,0
E♭5,62646.044444444444,63169.42222222222,523.3777777777796,0.25,4/4,x,1,10,0
G4,63169.42222222222,63510.75555555555,341.3333333333285,0.25,4/4,x,1,10,0
A4,63510.75555555555,63965.86666666666,455.1111111111095,0.25,4/4,x,1,10,0
F5,63965.86666666666,64352.71111111111,386.8444444444467,0.25,4/4,x,1,10,0
E♭5,64352.71111111111,64944.35555555556,591.6444444444496,0.25,4/4,x,1,11,0
D5,64944.35555555556,65262.933333333334,318.57777777777665,0.25,4/4,x,1,11,0
C5,65262.933333333334,65718.04444444444,455.1111111111095,0.25,4/4,x,1,11,0
B♭4,65718.04444444444,66150.40000000001,432.35555555556493,0.25,4/4,x,1,11,0
F4,66150.40000000001,66810.3111111111,659.9111111110979,0.25,4/4,x,1,11,0
B♭4,66810.3111111111,67197.15555555555,386.8444444444467,0.25,4/4,x,1,11,0
E♭4,67197.15555555555,67675.02222222222,477.8666666666686,0.25,4/4,x,1,11,0
A4,67675.02222222222,68198.40000000001,523.3777777777868,0.25,4/4,x,1,11,0
D4,68198.40000000001,68425.95555555556,227.55555555554747,0.125,4/4,x,1,11,0
F4,68425.95555555556,68539.73333333334,113.77777777778101,0.125,4/4,x,1,11,0
B♭4,68539.73333333334,71111.11111111111,2571.3777777777723,0.75,4/4,x,1,11,0
0,71111.11111111111,71702.75555555556,591.6444444444496,0.5,4/4,.,1,11,0
B♭5,71702.75555555556,72681.24444444444,978.4888888888818,0.375,4/4,S,1,11,0
B♭4,72681.24444444444,73409.42222222222,728.1777777777752,0.125,4/4,B,1,11,0
B♭4,73409.42222222222,73432.17777777778,22.755555555559113,0.25,4/4,b,1,12,0
B♭5,73432.17777777778,73636.97777777778,204.8000000000029,0.125,4/4,S,1,12,0
A5,73636.97777777778,73705.24444444444,68.26666666666279,0.125,4/4,x,1,12,0
B♭5,73705.24444444444,74706.48888888888,1001.2444444444409,0.25,4/4,S,1,12,0
D4,74706.48888888888,74729.24444444444,22.755555555559113,0.25,4/4,b,1,12,0
E♭4,74729.24444444444,76276.62222222221,1547.3777777777723,0.5,4/4,b,1,12,0
B♭5,76276.62222222221,77073.06666666667,796.4444444444525,0.375,4/4,S,1,12,0
B♭4,77073.06666666667,77892.26666666668,819.2000000000116,0.125,4/4,b,1,12,0
B♭4,77892.26666666668,77915.02222222222,22.75555555554456,0.25,4/4,b,1,12,0
B♭5,77915.02222222222,78051.55555555555,136.53333333332557,0.125,4/4,S,1,12,0
A5,78051.55555555555,78188.08888888889,136.53333333334012,0.125,4/4,x,1,12,0
B♭5,78188.08888888889,78779.73333333334,591.6444444444496,0.25,4/4,S,1,12,0
F4,78779.73333333334,79166.57777777777,386.84444444443216,0.25,4/4,b,1,12,0
G4,79166.57777777777,80440.88888888889,1274.3111111111211,0.5,4/4,b,1,12,0
B♭5,80440.88888888889,81123.55555555556,682.6666666666715,0.375,4/4,S,1,12,0
B♭4,81123.55555555556,81373.86666666667,250.31111111110658,0.125,4/4,b,1,12,0
C5,81373.86666666667,81965.51111111112,591.6444444444496,0.25,4/4,x,1,13,0
E♭4,81965.51111111112,82284.08888888889,318.57777777776937,0.25,4/4,x,1,13,0
F4,82284.08888888889,82716.44444444445,432.35555555556493,0.25,4/4,x,1,13,0
D5,82716.44444444445,83103.28888888888,386.84444444443216,0.25,4/4,x,1,13,0
E♭5,83103.28888888888,83649.42222222223,546.133333333346,0.25,4/4,x,1,13,0
G4,83649.42222222223,84013.51111111112,364.0888888888876,0.25,4/4,x,1,13,0
A4,84013.51111111112,84468.62222222223,455.1111111111095,0.25,4/4,x,1,13,0
F5,84468.62222222223,84832.71111111112,364.0888888888876,0.25,4/4,x,1,13,0
E♭5,84832.71111111112,85378.84444444443,546.1333333333168,0.25,4/4,x,1,13,0
D5,85378.84444444443,85629.15555555555,250.31111111112114,0.25,4/4,x,1,13,0
C5,85629.15555555555,86016.0,386.8444444444467,0.25,4/4,x,1,13,0
B♭4,86016.0,86357.33333333333,341.3333333333285,0.25,4/4,x,1,13,0
F4,86357.33333333333,86903.46666666667,546.133333333346,0.25,4/4,x,1,13,0
B♭4,86903.46666666667,87290.3111111111,386.84444444443216,0.25,4/4,x,1,13,0
E♭4,87290.3111111111,87836.44444444444,546.1333333333314,0.25,4/4,x,1,13,0
A4,87836.44444444444,88655.64444444445,819.2000000000116,0.25,4/4,x,1,13,0
D4,88655.64444444445,88883.2,227.55555555554747,0.125,4/4,x,1,14,0
F4,88883.2,88996.97777777778,113.77777777778101,0.125,4/4,x,1,14,0
B♭4,88996.97777777778,91886.93333333333,2889.955555555556,0.75,4/4,x,1,14,0
0,91886.93333333333,94981.68888888888,3094.7555555555446,1.0,4/4,.,1,14,0
0,94981.68888888888,95004.44444444444,22.755555555559113,1.0,4/4,.,1,14,0
0,95004.44444444444,95027.2,22.755555555559113,0.5,4/4,.,1,14,0
0,95027.2,95049.95555555556,22.755555555559113,0,0,.,x,x,.
B♭4,95049.95555555556,95368.53333333333,318.57777777776937,0.5,3/4,x,2,15,0
F5,95368.53333333333,95891.91111111111,523.3777777777868,1.0,3/4,x,2,15,0
G5,95891.91111111111,96620.08888888889,728.1777777777752,1.0,3/4,x,2,15,0
B♭4,96620.08888888889,96642.84444444445,22.755555555559113,0.5,3/4,x,2,15,0
A4,96642.84444444445,96779.37777777779,136.53333333334012,0.25,3/4,x,2,16,0
C5,96779.37777777779,96893.15555555555,113.77777777776646,0.25,3/4,x,2,16,0
A4,96893.15555555555,97029.68888888888,136.53333333332557,0.25,3/4,x,2,16,0
F4,97029.68888888888,97120.7111111111,91.0222222222219,0.25,3/4,x,2,16,0
A4,97120.7111111111,97234.4888888889,113.77777777779556,0.25,3/4,x,2,16,0
C5,97234.4888888889,97348.26666666666,113.77777777776646,0.25,3/4,x,2,16,0
A4,97348.26666666666,97484.8,136.53333333334012,0.25,3/4,x,2,16,0
F4,97484.8,97575.82222222222,91.0222222222219,0.25,3/4,x,2,16,0
A4,97575.82222222222,97689.6,113.77777777778101,0.25,3/4,x,2,16,0
C5,97689.6,97826.13333333333,136.53333333332557,0.25,3/4,x,2,16,0
A4,97826.13333333333,97939.91111111111,113.77777777778101,0.25,3/4,x,2,16,0
F4,97939.91111111111,98030.93333333333,91.0222222222219,0.25,3/4,x,2,16,0
B♭4,98030.93333333333,98372.26666666666,341.3333333333285,0.5,3/4,x,2,17,0
F5,98372.26666666666,98918.40000000001,546.133333333346,1.0,3/4,x,2,17,0
G5,98918.40000000001,99396.26666666666,477.86666666665406,1.0,3/4,x,2,17,0
B♭4,99396.26666666666,99601.06666666667,204.8000000000029,0.5,3/4,x,2,17,0
A4,99601.06666666667,99737.6,136.53333333334012,0.25,3/4,x,2,18,0
C5,99737.6,99851.37777777779,113.77777777778101,0.25,3/4,x,2,18,0
A4,99851.37777777779,99987.91111111111,136.53333333332557,0.25,3/4,x,2,18,0
F4,99987.91111111111,100101.6888888889,113.77777777778101,0.25,3/4,x,2,18,0
C5,100101.6888888889,100397.51111111112,295.8222222222248,0.5,3/4,x,2,18,0
F4,100397.51111111112,100602.3111111111,204.79999999998836,0.5,3/4,x,2,18,0
0,100602.3111111111,101034.66666666667,432.35555555556493,0.5,3/4,.,2,18,0
E♭4,101034.66666666667,101353.24444444444,318.57777777776937,0.5,3/4,x,2,18,0
D4,101353.24444444444,101626.3111111111,273.0666666666657,0.5,3/4,x,2,19,0
B♭4,101626.3111111111,101876.62222222223,250.31111111112114,0.5,3/4,x,2,19,0
E♭4,101876.62222222223,102126.93333333332,250.31111111109203,0.5,3/4,x,2,19,0
B♭4,102126.93333333332,102377.24444444444,250.31111111112114,0.5,3/4,x,2,19,0
F4,102377.24444444444,102627.55555555556,250.31111111112114,0.5,3/4,x,2,19,0
B♭4,102627.55555555556,102855.11111111111,227.55555555554747,0.5,3/4,x,2,19,0
G4,102855.11111111111,103037.15555555555,182.0444444444438,0.25,3/4,x,2,20,0
E♭4,103037.15555555555,103105.42222222222,68.26666666666279,0.25,3/4,x,2,20,0
G4,103105.42222222222,103241.95555555556,136.53333333334012,0.25,3/4,x,2,20,0
B♭4,103241.95555555556,103332.97777777776,91.02222222220735,0.25,3/4,x,2,20,0
E♭5,103332.97777777776,103537.77777777778,204.80000000001746,0.5,3/4,x,2,20,0
G4,103537.77777777778,103924.62222222223,386.8444444444467,0.5,3/4,x,2,20,0
F4,103924.62222222223,104220.44444444444,295.82222222221026,0.5,3/4,x,2,20,0
G4,104220.44444444444,104311.46666666666,91.0222222222219,0.25,3/4,x,2,20,0
F4,104311.46666666666,104425.24444444444,113.77777777778101,0.25,3/4,x,2,20,0
E4,104425.24444444444,104721.06666666667,295.8222222222248,0.5,3/4,x,2,21,0
C5,104721.06666666667,104948.62222222223,227.55555555556202,0.5,3/4,x,2,21,0
F4,104948.62222222223,105176.17777777778,227.55555555554747,0.5,3/4,x,2,21,0
C5,105176.17777777778,105449.24444444444,273.0666666666657,0.5,3/4,x,2,21,0
G4,105449.24444444444,105699.55555555556,250.31111111112114,0.5,3/4,x,2,21,0
C5,105699.55555555556,105904.35555555555,204.79999999998836,0.5,3/4,x,2,21,0
A4,105904.35555555555,106063.64444444445,159.28888888889924,0.25,3/4,x,2,22,0
F4,106063.64444444445,106177.42222222222,113.77777777776646,0.25,3/4,x,2,22,0
A4,106177.42222222222,106291.2,113.77777777778101,0.25,3/4,x,2,22,0
C5,106291.2,106404.97777777778,113.77777777778101,0.25,3/4,x,2,22,0
F5,106404.97777777778,106609.77777777778,204.8000000000029,0.5,3/4,x,2,22,0
A4,106609.77777777778,107087.64444444445,477.8666666666686,0.5,3/4,x,2,22,0
B♭4,107087.64444444445,107360.71111111112,273.0666666666657,0.5,3/4,x,2,22,0
F5,107360.71111111112,107656.53333333333,295.82222222221026,0.5,3/4,x,2,22,0
E♭4,107656.53333333333,107929.59999999999,273.0666666666657,0.5,3/4,b,2,23,0
G5,107929.59999999999,108179.91111111111,250.31111111112114,0.5,3/4,S,2,23,0
D4,108179.91111111111,108430.22222222223,250.31111111112114,0.5,3/4,b,2,23,0
F5,108430.22222222223,108657.77777777778,227.55555555554747,0.5,3/4,S,2,23,0
F4,108657.77777777778,108908.08888888889,250.31111111110658,0.5,3/4,b,2,23,0
A5,108908.08888888889,109158.4,250.31111111110658,0.5,3/4,S,2,23,0
G4,109158.4,109431.46666666666,273.0666666666657,0.5,3/4,b,2,24,0
B♭5,109431.46666666666,109659.02222222222,227.55555555556202,0.5,3/4,S,2,24,0
F4,109659.02222222222,109909.33333333334,250.31111111112114,0.5,3/4,b,2,24,0
A5,109909.33333333334,110159.64444444444,250.31111111109203,0.5,3/4,S,2,24,0
B♭4,110159.64444444444,110387.20000000001,227.55555555557657,0.5,3/4,B,2,24,0
G5,110387.20000000001,110614.75555555556,227.55555555554747,0.5,3/4,S,2,24,0
A4,110614.75555555556,110887.82222222222,273.0666666666657,0.5,3/4,B,2,25,0
F5,110887.82222222222,111115.37777777779,227.55555555556202,0.5,3/4,S,2,25,0
F4,111115.37777777779,111388.44444444445,273.0666666666657,0.5,3/4,B,2,25,0
E♭5,111388.44444444445,111616.0,227.55555555554747,0.5,3/4,S,2,25,0
B♭4,111616.0,111843.55555555555,227.55555555554747,0.5,3/4,B,2,25,0
D5,111843.55555555555,112093.86666666667,250.31111111112114,0.5,3/4,S,2,25,0
E♭4,112093.86666666667,112366.93333333333,273.0666666666657,0.5,3/4,B,2,26,0
C5,112366.93333333333,112640.0,273.0666666666657,0.5,3/4,S,2,26,0
D4,112640.0,112890.31111111112,250.31111111112114,0.5,3/4,B,2,26,0
B♭4,112890.31111111112,113117.86666666667,227.55555555554747,0.5,3/4,S,2,26,0
F4,113117.86666666667,113390.93333333333,273.0666666666657,0.5,3/4,B,2,26,0
A4,113390.93333333333,113618.4888888889,227.55555555556202,0.5,3/4,S,2,26,0
0,113618.4888888889,113982.57777777778,364.0888888888876,0.5,3/4,.,2,27,0
B♭4,113982.57777777778,114073.6,91.0222222222219,0.25,3/4,x,2,27,0
A4,114073.6,114187.37777777779,113.77777777778101,0.25,3/4,x,2,27,0
B♭4,114187.37777777779,114437.68888888888,250.31111111109203,0.5,3/4,x,2,27,0
C5,114437.68888888888,114710.75555555554,273.0666666666657,0.5,3/4,x,2,27,0
D5,114710.75555555554,115188.62222222223,477.86666666668316,0.5,3/4,x,2,27,0
E5,115188.62222222223,115256.88888888889,68.26666666666279,0.5,3/4,x,2,27,0
F4,115256.88888888889,115575.46666666667,318.5777777777839,0.5,3/4,x,2,28,0
C6,115575.46666666667,116076.08888888889,500.62222222221317,1.0,3/4,x,2,28,0
D6,116076.08888888889,116849.77777777778,773.6888888888934,1.0,3/4,x,2,28,0
F5,116849.77777777778,116872.53333333334,22.755555555559113,0.5,3/4,x,2,28,0
E5,116872.53333333334,116963.55555555556,91.0222222222219,0.25,3/4,x,2,29,0
G5,116963.55555555556,117100.08888888889,136.53333333332557,0.25,3/4,x,2,29,0
E5,117100.08888888889,117168.35555555555,68.26666666666279,0.25,3/4,x,2,29,0
C5,117168.35555555555,117304.88888888888,136.53333333332557,0.25,3/4,x,2,29,0
E5,117304.88888888888,117441.42222222223,136.53333333335468,0.25,3/4,x,2,29,0
G5,117441.42222222223,117532.44444444445,91.0222222222219,0.25,3/4,x,2,29,0
E5,117532.44444444445,117668.97777777778,136.53333333332557,0.25,3/4,x,2,29,0
C5,117668.97777777778,117760.0,91.0222222222219,0.25,3/4,x,2,29,0
E5,117760.0,117873.77777777778,113.77777777778101,0.25,3/4,x,2,29,0
G5,117873.77777777778,117987.55555555556,113.77777777778101,0.25,3/4,x,2,29,0
E5,117987.55555555556,118101.33333333333,113.77777777776646,0.25,3/4,x,2,29,0
C5,118101.33333333333,118215.11111111111,113.77777777778101,0.25,3/4,x,2,29,0
F5,118215.11111111111,118488.17777777778,273.0666666666657,0.5,3/4,x,2,30,0
C6,118488.17777777778,118988.8,500.6222222222277,1.0,3/4,x,2,30,0
D6,118988.8,119716.97777777778,728.1777777777752,1.0,3/4,x,2,30,0
F5,119716.97777777778,119739.73333333334,22.755555555559113,0.5,3/4,x,2,30,0
E5,119739.73333333334,119853.51111111112,113.77777777778101,0.25,3/4,x,2,31,0
G5,119853.51111111112,119944.53333333334,91.0222222222219,0.25,3/4,x,2,31,0
E5,119944.53333333334,120058.3111111111,113.77777777776646,0.25,3/4,x,2,31,0
C5,120058.3111111111,120172.08888888889,113.77777777778101,0.25,3/4,x,2,31,0
G5,120172.08888888889,120467.91111111111,295.8222222222248,0.5,3/4,x,2,31,0
C5,120467.91111111111,120695.46666666666,227.55555555554747,0.5,3/4,x,2,31,0
0,120695.46666666666,120991.28888888888,295.8222222222248,0.5,3/4,.,2,31,0
B♭4,120991.28888888888,121264.35555555555,273.0666666666657,0.5,3/4,B,2,31,0
A4,121264.35555555555,121537.42222222222,273.0666666666657,0.5,3/4,B,2,32,0
F5,121537.42222222222,121742.22222222222,204.8000000000029,0.5,3/4,S,2,32,0
B♭4,121742.22222222222,122060.8,318.5777777777839,0.5,3/4,B,2,32,0
F5,122060.8,122265.6,204.8000000000029,0.5,3/4,S,2,32,0
C5,122265.6,122538.66666666667,273.0666666666657,0.5,3/4,B,2,32,0
F5,122538.66666666667,122766.22222222222,227.55555555554747,0.5,3/4,S,2,32,0
D5,122766.22222222222,122925.5111111111,159.28888888888469,0.25,3/4,B,2,33,0
B♭4,122925.5111111111,122971.02222222222,45.511111111118225,0.25,3/4,x,2,33,0
D5,122971.02222222222,123130.3111111111,159.28888888888469,0.25,3/4,x,2,33,0
F5,123130.3111111111,123221.33333333333,91.0222222222219,0.25,3/4,x,2,33,0
B♭5,123221.33333333333,123539.91111111111,318.5777777777839,0.5,3/4,x,2,33,0
D5,123539.91111111111,123790.22222222223,250.31111111112114,0.5,3/4,x,2,33,0
C5,123790.22222222223,124086.04444444444,295.82222222221026,0.5,3/4,x,2,33,0
D5,124086.04444444444,124177.06666666667,91.0222222222219,0.25,3/4,x,2,33,0
C5,124177.06666666667,124313.59999999999,136.53333333332557,0.25,3/4,x,2,33,0
B4,124313.59999999999,124586.66666666667,273.06666666668025,0.5,3/4,B,2,34,0
G5,124586.66666666667,124700.44444444444,113.77777777776646,0.5,3/4,S,2,34,0
C5,124700.44444444444,125064.53333333333,364.0888888888876,0.5,3/4,B,2,34,0
G5,125064.53333333333,125269.33333333333,204.8000000000029,0.5,3/4,S,2,34,0
D5,125269.33333333333,125519.64444444444,250.31111111110658,0.5,3/4,B,2,34,0
G5,125519.64444444444,125769.95555555556,250.31111111112114,0.5,3/4,S,2,34,0
E5,125769.95555555556,125883.73333333334,113.77777777778101,0.25,3/4,B,2,35,0
C5,125883.73333333334,125974.75555555556,91.0222222222219,0.25,3/4,x,2,35,0
E5,125974.75555555556,126065.77777777778,91.0222222222219,0.25,3/4,x,2,35,0
G5,126065.77777777778,126202.31111111112,136.53333333334012,0.25,3/4,x,2,35,0
C6,126202.31111111112,126589.15555555555,386.84444444443216,0.5,3/4,S,2,35,0
E5,126589.15555555555,126839.46666666666,250.31111111110658,0.5,3/4,x,2,35,0
F5,126839.46666666666,127362.84444444445,523.3777777777868,0.5,3/4,x,2,35,0
C6,127362.84444444445,127385.59999999999,22.75555555554456,0.5,3/4,S,2,35,0
B♭4,127385.59999999999,127658.66666666666,273.0666666666657,0.5,3/4,b,2,36,0
